block,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49
4102488.0,194488685.73874912,29643803.693368398,20222575.340619706,15558162.740293242,12151027.737625822,12286563.274227733,10986436.645460812,11345685.016584635,8992153.220236775,8435886.50705122,8600725.611447796,8637097.837566426,8061630.916753519,7371701.088826571,6317861.844799104,6108721.0192227345,6079842.162103472,5515386.076940087,5467810.588355018,5320174.6731213685,5060381.133929287,6064811.702923756,6026328.945103485,5895534.299105181,5791040.918587548,5404223.95913751,5119074.009141327,5234914.090910697,5138045.246082923,4991186.288986138,4685663.888608012,4207254.718152526,4514983.311308849,4200792.064565427,4116741.1199568016,3989378.828208775,3942881.113437909,3908617.838286595,3800554.104644081,3682677.445587092,3463194.3855652562,3125325.56701598,3488126.7987618144,3251988.4245959944,3003941.2865833435,3102977.7785620955,2876440.9959349553,2818841.153666096,2550937.086451144,2629182.7635363094
4155084.0,194555950.30448887,29654364.1871281,20236929.33709337,15565609.51020712,12157059.980039999,12296449.124709101,10986691.384354774,11351494.587937947,8993843.81121966,8434156.581271153,8601671.30812349,8639725.747907108,8062215.864689728,7371575.387138744,6316140.749245537,6104896.007255595,6077763.16492374,5510965.2099538725,5464870.893677692,5316785.022073463,5056772.01515075,6075685.393013193,6037698.523877055,5906091.9468073575,5802063.954520714,5412600.067485344,5126983.945158697,5245227.874342792,5147986.22723533,5000830.467040126,4693395.3532252675,4208448.776354628,4522940.272855565,4208981.180238069,4124448.610041151,3996357.1563987797,3949772.8666154486,3915835.472853907,3806975.50226291,3689084.7204219066,3467551.437733512,3126081.580174672,3495403.042375038,3257215.2887128294,3007658.38494278,3108403.87266178,2881217.806403947,2823979.9820965775,2554058.3094079713,2633642.1044731704
4207680.0,194623459.10209036,29665002.177402396,20251377.22264127,15573126.273655253,12163154.465447305,12306411.942170111,10986990.62686516,11357366.466103703,8995582.97941449,8432464.04369876,8602661.68801932,8642401.393897396,8062844.57086748,7371490.6672773445,6314449.6601660615,6101100.283616533,6075712.545386709,5506571.1716863355,5461955.560661397,5313417.769836648,5053186.832788496,6086605.090525234,6049118.157145351,5916694.326428459,5813135.748583031,5421011.307755697,5134927.173354223,5255588.1316391025,5157971.57464748,5010517.753293566,4701160.517153043,4209647.994670298,4530931.0966052795,4217207.660562823,4132190.8605171866,4003365.4402743084,3956694.229887555,3923085.6912091863,3813427.0304543576,3695519.6714062863,3471926.995662571,3126841.439296779,3502716.7384027415,3262465.630634761,3011391.563750232,3113856.537504944,2886017.885543258,2829144.771095679,2557193.8891673386,2638121.5654000835
4260276.0,194691212.39980066,29675717.767514553,20265919.17070345,15580713.150973184,12169311.29362549,12316451.879208889,10987334.43327062,11363300.756343504,8997370.797943009,8430808.940852787,8603696.808599606,8645124.840061368,8063517.092962755,7371446.979403503,6312788.58377095,6097333.87511466,6073690.304250406,5502203.9817877235,5459064.575869959,5310072.896897505,5049625.56898531,6097570.927457864,6060587.999025588,5927341.566306941,5824256.451595318,5429457.776770642,5142903.785479672,5265995.009947578,5168001.425700304,5020248.281231727,4708959.479555998,4210852.379109652,4538955.877959321,4225471.623845684,4139967.9789071362,4010403.764230658,3963645.2866759165,3930368.5936775994,3819908.7893344094,3701982.376513262,3476321.106228708,3127605.148861775,3510068.033709421,3267739.5194484573,3015140.863738426,3119335.86626629,2890841.3126053773,2834335.616031019,2560343.865344508,2642621.2040424934
4312872.0,194759210.46618962,29686511.061065476,20280555.35531188,15588370.262944473,12175530.56480787,12326569.089112222,10987722.864131287,11369297.56440307,8999207.340299716,8429191.319521835,8604776.727651112,8647896.151349798,8064233.488981284,7371444.37398912,6311157.526500834,6093596.808797337,6071696.442488786,5497863.660128946,5456197.926044441,5306750.383903142,5046088.205948146,6108583.036158424,6072108.204053828,5938033.795121007,5835426.214786781,5437939.571606424,5150913.873527686,5276448.656815374,5178075.918137846,5030022.184692849,4716792.339871348,4212061.935689456,4547014.712569076,4233773.188713459,4147780.0730249006,4017472.212884421,3970626.1206209357,3937684.2808568203,3826420.8793304097,3708472.9139204267,3480733.816425443,3128372.713354124,3517457.0756682726,3273037.0244302433,3018906.3257420342,3124841.952425937,2895688.167097449,2839552.612596463,2563508.277662424,2647141.0782786426
4365468.0,194827453.57019633,29697382.161932483,20295285.95108919,15596097.730801934,12181812.379684726,12336763.725857086,10988155.980289737,11375356.996513728,9001092.680354282,8427611.22676696,8605901.503283687,8650715.393141637,8064993.817259973,7371482.901817902,6309556.495027571,6089889.111951548,6069730.961293098,5493550.226803016,5453355.598103934,5303450.211662246,5042574.725948901,6119641.549324199,6083678.927185795,5948771.141889082,5846645.189796952,5446456.789593917,5158957.529732394,5286949.220188932,5188195.190067946,5039839.597868428,4724659.197809024,4213276.670433266,4555107.696336682,4242112.47411409,4155627.2509763665,4024570.871073972,3977636.815582191,3945032.853617852,3832963.401181849,3714991.362010182,3485165.173363704,3129144.137263365,3524884.012162264,3278358.2150465064,3022687.9906978277,3130374.889769977,2900558.528781954,2844795.8568127286,2566687.165952168,2651681.2461397313
4418064.0,194895941.98110226,29708331.174273565,20310111.133251812,15603895.676228877,12188156.83940465,12347035.94411259,10988633.842871925,11381479.15939312,9003026.892352276,8426068.709921591,8607071.193931546,8653582.631245252,8065798.136467727,7371562.613986657,6307985.496255506,6086210.812104772,6067793.862072416,5489263.702125879,5450537.579146782,5300172.361146017,5039085.111325142,6130746.600003038,6095300.323797081,5959553.73597038,5857913.528675246,5455009.528319114,5167034.846569417,5297496.848414418,5198359.379962453,5049700.655303785,4732560.153352113,4214496.589371441,4563234.925415283,4250489.59931676,4163509.621159851,4031699.8238597,3984677.455638814,3952414.413104999,3839536.4559409567,3721537.799370129,3489615.224272241,3129919.425083875,3532348.991584954,3283703.160954017,3026485.8996448284,3135934.7723911693,2905452.47767705,2850065.4450283027,2569880.5701531167,2656241.7658103397
4470660.0,194964675.96853983,29719358.202525035,20325031.077610202,15611764.221360514,12194564.04557559,12357385.899241405,10989156.513287699,11387664.160247697,9005010.050916452,8424563.816592878,8608285.858353153,8656497.931900041,8066646.505606891,7371683.56190637,6306444.537322485,6082561.937026426,6065885.146455015,5485004.10663793,5447743.856451285,5296916.813488654,5035619.3444805145,6141898.32159375,6106972.549684417,5970381.70706534,5869231.383881935,5463597.885623423,5175145.916756552,5308091.69023837,5208568.626657657,5059605.491898563,4740495.306757446,4215721.698541179,4571396.496209526,4258904.683912701,4171427.292266445,4038859.156524439,3991748.12508978,3959829.0607365407,3846140.144973132,3728112.3047933285,3494084.016497587,3130698.5813156446,3539852.1628411124,3289071.9320001802,3030300.0937245097,3141521.6946894103,2910370.0940571586,2855361.4739195784,2573088.530313034,2660822.6956284824
4523256.0,195033655.80249444,29730463.35140517,20340045.960572097,15619703.488784991,12201034.100266438,12367813.747301728,10989724.053232824,11393912.106773498,9007042.231048172,8423096.594662754,8609545.555636894,8659461.361777354,8067538.984014411,7371845.797303374,6304933.625600749,6078942.514728652,6064004.816289404,5480771.461104896,5444974.417476979,5293683.549989346,5032177.407885604,6153096.847846879,6118695.76106553,5981255.185216496,5880598.9082886,5472221.959604269,5183290.833254171,5318733.894808346,5218823.069355108,5069554.242906735,4748464.758556154,4216952.003986517,4579592.505375688,4267357.847815414,4179380.373280606,4046048.9545738227,3998848.9084541644,3967276.8982051015,3852774.5699577015,3734714.957278661,3498571.5975044626,3131481.6104633175,3547393.675347681,3294464.5982234934,3034130.614180938,3147135.751372691,2915311.4584535225,2860684.0404921174,2576311.086588399,2665424.0940860347
4575852.0,195102881.75330517,29741646.725912783,20355155.959142182,15627713.6015451,12207567.106008707,12378319.645049142,10990336.524689185,11400223.107157784,9009123.508128406,8421667.092289126,8610850.3451959,8662472.987982284,8068475.631363059,7372049.372220614,6303452.768698306,6075352.573467741,6062152.8736452665,5476565.786519106,5442229.249865666,5290472.55211246,5028759.284078583,6164342.312865224,6130470.114580386,5992174.3008086905,5892016.255178729,5480881.848615502,5191469.689265668,5329423.611672975,5229122.847621551,5079547.043937578,4756468.609553757,4218187.511758393,4587823.049822364,4275849.21126093,4187368.9734804276,4053269.303736642,4005979.8904717006,3974758.0274779634,3859439.832888591,3741345.836031219,3503078.0148759447,3132268.5170367872,3554973.679034305,3299881.2298537674,3037977.502361114,3152777.0374572217,2920276.65165459,2866033.2420810456,2579548.279244642,2670046.019828895
4628448.0,195172354.09167254,29752908.43132964,20370361.250925586,15635794.683139069,12214163.165797189,12388903.749938779,10990993.989926297,11406597.270080289,9011253.957919097,8420275.357906885,8612200.286772935,8665532.878054682,8069456.507662372,7372294.339018948,6302001.974459752,6071792.141745299,6060329.32081463,5472387.104100556,5439508.341442331,5287283.80148867,5025364.955665826,6175634.851104322,6142295.767291487,6003139.18456998,5903483.578248395,5489577.651267827,5199682.578237838,5340160.990782866,5239468.101389605,5089584.03095585,4764506.960831092,4219428.2279146835,4596088.226710964,4284378.894808409,4195393.202438056,4060520.2899651495,4013141.1561031337,3982272.5507974224,3866136.036074353,3748005.0204624557,3507603.316313651,3133059.30555114,3562592.3243443016,3305321.8973124963,3041840.7997151166,3158445.6482683523,2925265.7547066985,2871409.1763516,2582800.148656308,2674688.531657135
4681044.0,195242073.08864874,29764248.573221616,20385662.014128022,15643946.857522478,12220822.383091789,12399566.220126513,10991696.511501754,11413034.70471479,9013433.65656457,8418921.440229101,8613595.440441232,8668641.099970803,8070481.673260314,7372580.750377807,6300581.250967504,6068261.248309299,6058534.160312862,5468235.435298173,5436811.680216145,5284117.279916142,5021994.405322617,6186974.5973731885,6154172.87668479,6014149.967571861,5915001.031606574,5498309.466429746,5207929.593861305,5350946.1824909635,5249858.970958281,5099665.340282047,4772579.913744605,4220674.1585201705,4604388.133455796,4292947.019340567,4203453.170020144,4067801.9994354933,4020332.7905304306,3989820.570681551,3872863.2821396273,3754692.5901909894,3512147.549638118,3133853.980526656,3570249.7622354142,3310786.671213104,3045720.547796082,3164141.6794409803,2930278.848914426,2876811.94129997,2586066.7353071803,2679351.6885257447
4733640.0,195312039.0156504,29775667.257438883,20401058.427557707,15652170.249109605,12227544.861818934,12410307.214470893,10992444.152262943,11419535.520730814,9015662.680592833,8417605.388247905,8615035.866605265,8671797.722144471,8071551.188844144,7372908.659297264,6299190.606542752,6064759.922155234,6056767.394879763,5464110.801790902,5434139.254381628,5280972.969361329,5018647.615792606,6198361.686834849,6166101.600669405,6025206.781230125,5926568.769776195,5507077.393226181,5216210.830071016,5361779.337552952,5260295.596993217,5109791.108593213,4780687.569926671,4221925.309646716,4612722.867724779,4301553.706064067,4211548.986388328,4075114.5185480653,4027554.8791571525,3997402.189924067,3879621.674025173,3761408.625042322,3516710.762788802,3134652.546488823,3577946.1441804552,3316275.622361432,3049616.788260752,3169865.2269204464,2935316.015841146,2882241.6352539314,2589348.079790734,2684035.5495441235
4786236.0,195382252.14445463,29787164.590115357,20416550.670627445,15660464.982773278,12234330.706371494,12421126.892535508,10993236.975347938,11426099.828294799,9017941.106916612,8416327.25123561,8616521.62600175,8675002.813428992,8072665.115441822,7373278.119098747,6297830.049746545,6061288.192527252,6055029.027480609,5460013.225488972,5431491.052319737,5277850.851959926,5015324.569893356,6209796.255006984,6178082.097579618,6036309.757305372,5938186.947694286,5515881.531041684,5224526.381046593,5372660.607127841,5270778.120527336,5119961.472922978,4788830.031286485,4223181.687373194,4621092.527439638,4310199.076509376,4219680.761999412,4082457.9339277525,4034807.507608914,4005017.511595101,3886411.3149886066,3768153.205049527,3521293.0038244175,3135455.0079683643,3585681.6221680995,3321788.8217560053,3053529.5628693947,3175616.3869628385,2940377.337309677,2887698.356873477,2592644.222810307,2688740.1739769494
4838832.0,195452712.7472036,29798740.67767332,20432138.92335582,15668831.183848526,12241180.02161449,12432025.41459014,10994075.044185173,11432727.738071468,9020269.012835057,8415087.078746086,8618052.779701265,8678256.443117473,8073823.514422941,7373689.183425329,6296499.589381176,6057846.088919555,6053319.061307254,5455942.728535005,5428867.062598669,5274750.910018077,5012025.250509895,6221278.437762268,6190114.5261745835,6047459.027903438,5949855.720712823,5524721.97951904,5232876.341212929,5383590.142778657,5281306.682961175,5130176.570662391,4797007.400009996,4224443.297785543,4629497.2107763775,4318883.252532174,4227848.607606475,4089832.332424703,4042090.76173373,4012666.639041467,3893232.3086049184,3774926.410453531,3525894.320923259,3136261.3695013057,3593456.3487037392,3327326.340588295,3057458.913486201,3181395.256135774,2945462.8954025474,2893182.205151374,2595955.205178876,2693465.6212441875
4891428.0,195523421.09640372,29810395.62682183,20447823.366368677,15677268.978132341,12248092.912880532,12443002.941613287,10994958.42249687,11439419.36122562,9022646.476034518,8413884.920615708,8619629.389108965,8681558.680945465,8075026.447500339,7374141.906244893,6295199.234490491,6054433.641077382,6051637.499779106,5451899.333304788,5426267.273975035,5271673.126013209,5008749.640599857,6232808.371329428,6202199.045639148,6058654.72547614,5961575.2445993135,5533598.838560266,5241260.805240508,5394568.09647257,5291881.426063263,5140436.539559954,4805219.778560828,4225710.146976817,4637937.016165926,4327606.356313054,4236052.634258049,4097237.801114166,4049404.72760236,4020349.675887178,3900084.758767229,3781728.3217035546,3530514.7623833036,3137071.6356289405,3601270.476810069,3332888.250243159,3061404.8820793093,3187201.9313189676,2950572.7724627554,2898693.279414083,2599281.0678199786,2698211.9509213907
4944024.0,195594377.46493036,29822129.544558223,20463604.180900984,15685778.491885476,12255069.485975215,12454059.635293372,10995887.174298182,11446174.809423503,9025073.57459032,8412720.826964226,8621251.515966194,8684909.597091414,8076273.976731156,7374636.341850005,6293928.994362012,6051050.878998195,6049984.346544347,5447883.06241009,5423691.675395208,5268617.482595067,5005497.723193523,6244386.192293432,6214335.815584646,6069896.982821872,5973345.675537254,5542512.208326919,5249679.868045721,5405594.620581797,5302502.491970745,5150741.517722318,4813467.26968055,4226982.241047258,4646412.042294066,4336368.51035804,4244292.953299786,4104674.427297138,4056749.4915086343,4028066.7260338017,3906968.7696873224,3788559.019457201,3535154.3766224547,3137885.8108979207,3609124.160027981,3338474.6222991734,3065367.5107211466,3193036.5097048157,2955707.051094071,2904231.6793221934,2602621.8517675316,2702979.222739983
4996620.0,195665582.12603134,29833942.5381689,20479481.548798807,15694359.851833783,12262109.847177085,12465195.65803118,10996861.363899354,11452994.194833843,9027550.386967817,8411594.848196154,8622919.222351078,8688309.2621787,8077566.164517943,7375172.544859412,6292688.878527425,6047697.832932972,6048359.605480902,5443893.9386975095,5421140.2559957225,5265583.962586719,5002269.481394133,6256012.037596218,6226524.996049181,6081185.933086019,5985167.170126802,5551462.189240764,5258133.624791509,5416669.867883839,5313170.023189782,5161091.643614667,4821749.97638916,4228259.586104201,4654922.388102396,4345169.837499246,4252569.6763742855,4112142.2985007465,4064125.1399697936,4035817.893660846,3913884.445896175,3795418.5845810715,3539813.212178827,3138703.8998602363,3617017.552417182,3344085.528528706,3069346.841588577,3198899.0887989323,2960865.8141618553,2909797.5048712166,2605977.5981661016,2707767.4965875144
5049216.0,195737035.3533194,29845834.7152307,20495455.65251927,15703013.18516973,12269214.103239551,12476411.1729407,10997881.055905735,11459877.630130218,9030076.992023664,8410507.035001947,8624632.570680987,8691757.747276545,8078903.07361006,7375750.570219252,6291478.8967636665,6044374.533387362,6046763.280697561,5439931.985251189,5418613.005104775,5262572.548985586,4999064.898378789,6267686.044537498,6238766.747498724,6092521.709761708,5997039.885385391,5560448.881984184,5266622.1708878875,5427793.991562266,5323884.16259594,5171487.056061262,4830068.001985704,4229542.188262305,4663468.152788401,4354010.460895035,4260882.915421632,4119641.502478601,4071531.75972725,4043603.283226115,3920831.892244659,3802307.0981509658,3544491.317710939,3139525.9070732594,3624950.8085569995,3349721.0408987263,3073342.9169630096,3204789.7664209884,2966049.1447931696,2915390.856392084,2609348.348271194,2712576.8325079256
5101812.0,195808737.4207873,29857806.18361198,20511526.67513498,15711738.619553136,12276382.361392023,12487706.34385248,10998946.315219922,11466825.228491656,9032653.469007295,8409457.438358678,8626391.623712072,8695255.123901585,8080284.767104876,7376370.473204418,6290299.059094126,6041081.011122804,6045195.376535069,5435997.225393591,5416109.912243346,5259583.224964384,4995883.957399111,6279408.350775101,6251061.230827383,6103904.446690398,6008963.978748178,5569472.38750047,5275145.601992121,5438967.145206641,5334645.053434657,5181927.894245531,4838421.450048631,4230830.053643408,4672049.435806097,4362890.5040306365,4269232.782679825,4127172.1272111083,4078969.437746373,4051422.999466344,3927811.213904052,3809224.6414523115,3549188.7419980634,3140351.83709977,3632924.083547261,3355381.231570796,3077355.779230851,3210708.640705085,2971257.1263776105,2921011.834552003,2612734.143449345,2717407.2907018
5154408.0,195880688.60280123,29869857.051473178,20527694.800333023,15720536.283113541,12283614.729341077,12499081.335314432,11000057.207041886,11473837.103604851,9035279.89756221,8408446.10953176,8628196.444541255,8698801.464019591,8081711.308448951,7377032.309419623,6289149.37578984,6037817.2971584555,6043655.897567187,5432089.682686896,5413630.967126055,5256615.973872062,4992726.641781903,6291179.094325607,6263408.607358427,6115334.278062461,6020939.608069468,5578532.80699459,5283704.014009324,5450189.48281394,5345452.839321899,5192414.297711023,4846810.424436399,4232123.188376703,4680666.336866263,4371810.0907182405,4277619.390685215,4134734.2609059224,4086438.26121713,4059277.1473974655,3934822.516366779,3816171.295980413,3553905.5339401118,3141181.6945080156,3640937.533008649,3361066.1729015,3081385.4708834044,3216655.810100541,2976489.8425676567,2926660.5403550817,2616135.025178503,2722258.931526696
5207004.0,195952889.17410526,29881987.427268628,20543960.212418076,15729406.304450836,12290911.315272586,12510536.312594108,11001213.796870735,11480913.369665017,9037956.357727258,8407473.100075731,8630047.096607855,8702396.840046337,8083182.761439505,7377736.134800708,6288029.857370549,6034583.422769835,6042144.848601746,5428209.380933954,5411176.159662179,5253670.779235298,4989592.934929985,6302998.413565184,6275809.038844413,6126811.338417619,6032966.9316219995,5587630.24193338,5292297.5030930005,5461461.158788399,5356307.664244301,5202946.406361496,4855235.029287836,4233421.598598708,4689318.955937012,4380769.345097753,4286042.852272898,4142327.9919983954,4093938.3175545963,4067165.8323150035,3941865.9054468465,3823147.143440912,3558641.7425583554,3142015.4838716984,3648991.313083809,3366775.9374428517,3085432.034517297,3222631.373372201,2981747.377279304,2932337.075142869,2619551.0350481966,2727131.815497271
5259600.0,196025339.4098243,29894197.41974484,20560323.09631376,15738348.81263659,12298272.227852503,12522071.441680321,11002416.150505632,11488054.141377795,9040682.929937297,8406538.461835187,8631943.643693807,8706041.324849501,8084699.190225303,7378482.0056158425,6286940.514605637,6031379.419493841,6040662.2346818745,5424356.344179716,5408745.4799568625,5250747.624758589,4986482.820322961,6314866.447230028,6288262.687468414,6138335.762645768,6045046.108098543,5596764.794046358,5300926.1656453265,5472782.327942255,5367209.6725598285,5213524.360461452,4863695.369022714,4234725.29045334,4698007.393244206,4389768.391637186,4294503.2805773765,4149953.4091517287,4101469.6943991496,4075089.1597945676,3948941.4872804713,3830152.2657500524,3563397.4169953447,3142853.2097700364,3657085.580437943,3372510.5979425623,3089495.51283462,3228635.42960146,2987029.8146924656,2938041.540595085,2622982.2147597466,2732026.003285754
5312196.0,196098039.58546263,29906487.137945756,20576783.637563754,15747363.937215928,12305697.576228186,12533686.889285402,11003664.334045758,11495259.533960596,9043459.695026798,8405642.246946543,8633886.149925966,8709734.99174968,8086260.659308324,7379269.97846683,6285881.358515434,6028205.319127413,6039208.061087032,5420530.596712256,5406338.918312206,5247846.494326194,4983396.281517861,6326783.334417088,6300769.715844043,6149907.685987478,6057177.296612062,5605936.565325856,5309590.098317618,5484153.145496364,5378159.008998368,5224148.300636764,4872191.548342236,4236034.270091918,4706731.749271778,4398807.355132836,4303000.789032532,4157610.6012575626,4109032.479616847,4083047.235692375,3956049.368326993,3837186.745035099,3568172.6065152716,3143694.8767877375,3665220.492259327,3378270.2273443746,3093575.948643097,3234668.078186606,2992337.2392516285,2943774.0387303275,2626428.606126497,2736941.5557220313
5364792.0,196170989.97691384,29918856.69121119,20593342.02233473,15756451.808208691,12313187.470031386,12545382.82284638,11004958.413893316,11502529.663144566,9046286.734228104,8404784.507838372,8635874.679776466,8713477.914522106,8087867.233544643,7380100.110290663,6284852.400372277,6025061.153729426,6037782.333333825,5416732.1630642535,5403956.465228224,5244967.3720025215,4980333.3021497615,6338749.2145844055,6313330.287016765,6161527.244034721,6069360.656696605,5615145.658027663,5318289.39801103,5495573.7670804635,5389155.818661814,5234818.367874842,4880723.672229603,4237348.543673262,4715492.124762284,4407886.360710126,4311535.491372643,4165299.6574362866,4116626.7612999463,4091040.1661451994,3963189.6553689903,3844250.6636346546,3572967.3605041257,3144540.489515124,3673396.2062603384,3384054.8987884494,3097673.3848563633,3240729.4188434854,2997669.7356661838,2949534.671906723,2629890.251074085,2741878.5337940715
5417388.0,196244190.8604514,29931306.18917773,20609998.437416222,15765612.556110794,12320742.019375322,12557159.410527842,11006298.45675321,11509864.645175196,9049164.129174663,8403965.29723334,8637909.298064336,8717270.167397983,8089518.978145917,7380972.458359724,6283853.651701582,6021946.955621811,6036385.057177732,5412961.06801396,5401598.111403947,5242110.242033419,4977293.865933125,6350764.2275521895,6325944.564464033,6173194.572731077,6081596.348307805,5624392.174671766,5327024.161876578,5507044.348734115,5400200.247025026,5245534.703525421,4889291.845950124,4238668.117363618,4724288.620717475,4417005.533823553,4320107.50163231,4173020.66703748,4124252.627767208,4099068.057571527,3970362.455513186,3851344.1040990558,3577781.7284699534,3145390.052548085,3681612.8806780893,3389864.68561171,3101787.864494091,3246819.551606122,3003027.3889112216,2955323.542822489,2633367.1916406,2746836.998648064
5469984.0,196317642.51274136,29943835.74178101,20626753.07022391,15774846.311895391,12328361.334862031,12569016.821223004,11007684.529634636,11517264.596814383,9052091.961901972,8403184.668148689,8639990.069956655,8721111.825065978,8091215.958680694,7381887.080284282,6282885.124283064,6018862.757390956,6035016.238613464,5409217.336586536,5399263.8477385305,5239275.088847398,4974277.956661767,6362828.513503142,6338612.712096282,6184909.808372957,6093884.531823362,5633676.218042296,5335794.487316072,5518565.046906833,5411292.4399358565,5256297.449300536,4897896.175052648,4239992.997336834,4733121.338398339,4426165.000257349,4328716.934147437,4180773.719640214,4131910.1675642836,4107131.0166714885,3977567.8761910372,3858467.149190814,3582615.760043245,3146243.5704881363,3689870.6742750215,3395699.66134824,3105919.4306823057,3252938.5768273463,3008410.284227743,2961140.7545166244,2636859.4699768983,2751817.0115888184
5522580.0,196391345.2108373,29956445.4592559,20643606.108800914,15784153.207014874,12336045.52758015,12580955.22455646,11009116.699852185,11524729.635342242,9055070.31484881,8402442.673897663,8642117.060969869,8725002.96267336,8092958.241075515,7382844.034013098,6281946.8301517805,6015808.591888851,6033675.883876676,5405500.994055489,5396953.665332296,5236461.897056196,4971285.558210034,6374942.212983161,6351334.894257481,6196673.087609786,6106225.368044074,5642997.891188393,5344600.471982321,5530136.01845876,5422432.543615852,5267106.747275578,4906536.765368864,4241323.189774348,4741990.379325934,4435364.886126124,4337363.9035551,4188558.90505353,4139599.469464091,4115229.1504274453,3984806.025159322,3865619.881884537,3587469.504976965,3147101.047942467,3698169.7463398105,3401559.8997295564,3110068.126653534,3259086.5951794027,3013818.507123364,2966986.4103697687,2640367.1283467687,2756818.634079886
5575176.0,196465299.232189,29969135.452136993,20660557.74181847,15793533.373401826,12343794.709106926,12592974.790885184,11010595.035026232,11532259.878558172,9058099.270858768,8401739.368090868,8644290.336970745,8728943.655827934,8094745.891616242,7383843.377834883,6281038.781599197,6012784.492234133,6032363.99944483,5401812.065943569,5394667.555487961,5233670.6514560785,4968316.6545337,6387105.466902136,6364111.275725675,6208484.547444853,6118619.018194053,5652357.297424565,5353442.21377964,5541757.420661373,5433620.704660884,5277962.739889483,4915213.7230146695,4242658.700865227,4750895.8452815935,4444605.3178749345,4346048.524794364,4196376.313316804,4147320.622467276,4123362.566104419,3992077.010500787,3872802.385367999,3592343.013146969,3147962.489523938,3706510.256687836,3407445.4746849053,3114233.9957469366,3265263.7076544897,3019252.1433728277,2972860.61410459,2643890.209127038,2761841.927744045
5627772.0,196539504.85463774,29981905.831261337,20677608.15857916,15802986.943470255,12351608.991509875,12605075.691300984,11012119.603085298,11539855.444782328,9061178.913181413,8401074.804637022,8646509.964177674,8732933.980598921,8096578.9769494645,7384885.170379497,6280160.991174553,6009790.491813736,6031080.592038208,5398150.578024256,5392405.50971146,5230901.337028772,4965371.229670377,6399318.41653424,6376942.021713872,6220344.325235613,6131065.643921604,5661754.540331399,5362319.81086435,5553429.411197783,5444857.070041373,5288865.569945105,4923927.154390252,4243999.536806183,4759837.838307536,4453886.422279896,4354770.913106713,4204226.034700081,4155073.71580245,4131531.3712505177,3999380.9406245085,3880014.7430419624,3597236.3345521255,3148827.8998511187,3714892.3656620034,3413356.4603417674,3118417.08140878,3271470.015565488,3024711.2790184943,2978763.4697866244,2647428.754808382,2766886.9543634243
5680368.0,196613962.3564237,29994756.707768224,20694757.54901755,15812514.050117783,12359488.487348357,12617258.097632231,11013690.47226606,11547516.452857617,9064309.325473817,8400449.037744466,8648776.009162365,8736974.013518853,8098457.5640835855,7385969.470619029,6279313.471685487,6006826.624283717,6029825.668621211,5394516.55632307,5390167.519713135,5228153.938942707,4962449.267740604,6411581.203518798,6389827.297870582,6232252.558694768,6143565.40729982,5671189.7237557545,5371233.361645193,5565152.148163574,5456141.787102768,5299815.38060979,4932677.16618085,4245345.703801664,4768816.460707317,4463208.32644873,4363531.184036469,4212108.15970465,4162858.838926745,4139735.67369721,4006717.9242668413,3887257.0385208195,3602149.5193146383,3149697.2835483523,3723316.234133548,3419292.9310261444,3122617.427192373,3277705.6205464564,3030196.000370839,2984695.0818247665,2650982.8079947215,2771953.775879843
5732964.0,196688672.01618466,30007688.19310097,20712006.103702024,15822114.826726101,12367433.309674563,12629522.182445947,11015307.711114692,11555243.02215081,9067490.591801787,8399862.121921955,8651088.538850531,8741063.83158534,8100381.7203902155,7387096.337869572,6278496.236199836,6003892.923570818,6028599.236403386,5390910.027118403,5387953.577409103,5225428.442553764,4959550.752948509,6423893.969861109,6402767.270280656,6244209.385890541,6156118.470827082,5680662.95181139,5380182.964783614,5576925.790067062,5467475.003566276,5310812.315415904,4941463.865357097,4246697.208063902,4777831.815045981,4472571.157820921,4372329.453431097,4220022.779063163,4170676.081526064,4147975.5815602047,4014088.07049191,3894529.3556328434,3607082.617680259,3150570.645245756,3731782.0235025533,3425254.961262929,3126835.076758367,3283970.624553377,3035706.3940090328,2990655.554972174,2654552.4114040295,2777042.454395
5785560.0,196763634.11296096,30020700.39900691,20729354.01383704,15831789.40716321,12375443.572035862,12641868.11904973,11016971.388488414,11563035.272554498,9070722.796641167,8399314.11198023,8653447.620523361,8745203.512261195,8102351.513605685,7388265.8317920035,6277709.298046343,6000989.423873643,6027401.302840379,5387331.016943428,5385763.674921671,5222724.833406327,4956675.669582551,6436256.857932608,6415762.105465527,6256214.94524742,6168724.997427978,5690174.328879579,5389168.7191952495,5588750.495829972,5478856.867529275,5321856.518261324,4950287.359175661,4248054.055812906,4786884.004150895,4481975.044168372,4381165.83744194,4227969.983740335,4178525.533515803,4156251.203239419,4021491.4886922264,3901831.778420449,3612035.680018516,3151447.9895792506,3740289.8956987644,3431242.625776148,3131070.0738750505,3290265.129864608,3041242.5467813397,2996644.9943267084,2658137.607868376,2782153.052171041
